Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.90%,99.99%,100%
GET,/api/cart/add/anonymous-296/EPE/1,1,0,180.89463,180.89463,180.89463,180.89463,129,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-296/RMC/1,1,0,181.094444,181.094444,181.094444,181.094444,207,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-297/STAN-1/1,1,0,175.570551,175.570551,175.570551,175.570551,111,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-297/UHJ/1,1,0,177.169975,177.169975,177.169975,177.169975,191,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-298/EPE/1,1,0,181.491434,181.491434,181.491434,181.491434,129,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-298/HPTD/1,1,0,187.470785,187.470785,187.470785,187.470785,217,0.003347595,0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-299/EPE/1,1,0,176.177194,176.177194,176.177194,176.177194,129,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-299/HPTD/1,1,0,175.614963,175.614963,175.614963,175.614963,217,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-300/HPTD/1,1,0,180.759337,180.759337,180.759337,180.759337,121,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-300/RMC/1,1,0,186.072218,186.072218,186.072218,186.072218,199,0.003347595,0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-301/EMM/1,1,0,179.000067,179.000067,179.000067,179.000067,221,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-301/RED/1,1,0,180.095937,180.095937,180.095937,180.095937,132,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-302/UHJ/1,2,0,180,181.0998555,175.315081,186.88463,139.5,0.006695191,0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-303/RED/1,1,0,182.189874,182.189874,182.189874,182.189874,210,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-303/RMC/1,1,0,177.32654,177.32654,177.32654,177.32654,108,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-304/EPE/1,1,0,183.581171,183.581171,183.581171,183.581171,129,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-304/STAN-1/1,1,0,186.336948,186.336948,186.336948,186.336948,179,0.003347595,0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-305/RMC/1,1,0,175.666251,175.666251,175.666251,175.666251,190,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-305/STAN-1/1,1,0,176.786449,176.786449,176.786449,176.786449,111,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-306/HPTD/1,1,0,197.26152,197.26152,197.26152,197.26152,121,0.003347595,0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/cart/add/anonymous-306/SHCE/1,1,0,183.111289,183.111289,183.111289,183.111289,213,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-307/SHCE/1,1,0,182.389104,182.389104,182.389104,182.389104,124,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-307/Watson/1,1,0,336.348048,336.348048,336.348048,336.348048,198,0.003347595,0,340,340,340,340,340,340,340,340,340,340,340
GET,/api/cart/add/anonymous-308/EPE/1,2,0,174.876094,176.973127,174.876094,179.07016,129.5,0.006695191,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-309/RMC/1,1,0,177.40599,177.40599,177.40599,177.40599,108,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-309/UHJ/1,1,0,172.905481,172.905481,172.905481,172.905481,216,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/add/anonymous-310/EPE/1,1,0,181.744737,181.744737,181.744737,181.744737,129,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-310/SHCE/1,1,0,191.54546,191.54546,191.54546,191.54546,222,0.003347595,0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-311/RED/1,1,0,182.587127,182.587127,182.587127,182.587127,202,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-311/Watson/1,1,0,182.65533,182.65533,182.65533,182.65533,106,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-312/EMM/1,1,0,179.333313,179.333313,179.333313,179.333313,137,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-312/EPE/1,1,0,175.965271,175.965271,175.965271,175.965271,205,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-313/EPE/1,1,0,175.286829,175.286829,175.286829,175.286829,129,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-313/UHJ/1,1,0,181.361605,181.361605,181.361605,181.361605,220,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-314/HPTD/1,1,0,251.735662,251.735662,251.735662,251.735662,213,0.003347595,0,250,250,250,250,250,250,250,250,250,250,250
GET,/api/cart/add/anonymous-314/SHCE/1,1,0,182.764327,182.764327,182.764327,182.764327,124,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-315/STAN-1/1,1,0,176.783708,176.783708,176.783708,176.783708,182,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-315/Watson/1,1,0,182.535086,182.535086,182.535086,182.535086,106,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-316/EPE/1,1,0,184.91832,184.91832,184.91832,184.91832,129,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-316/RED/1,1,0,183.924691,183.924691,183.924691,183.924691,201,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-317/EPE/1,1,0,175.327676,175.327676,175.327676,175.327676,129,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-317/SHCE/1,1,0,174.734975,174.734975,174.734975,174.734975,222,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/add/anonymous-318/STAN-1/1,1,0,178.352178,178.352178,178.352178,178.352178,191,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-318/UHJ/1,1,0,176.480369,176.480369,176.480369,176.480369,138,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-319/UHJ/1,1,0,184.393283,184.393283,184.393283,184.393283,209,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-319/Watson/1,1,0,180.11525,180.11525,180.11525,180.11525,106,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-320/EMM/1,1,0,179.204476,179.204476,179.204476,179.204476,137,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-320/SHCE/1,1,0,176.457756,176.457756,176.457756,176.457756,229,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-321/EMM/1,1,0,181.536107,181.536107,181.536107,181.536107,137,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-321/Watson/1,1,0,181.893031,181.893031,181.893031,181.893031,206,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-322/HPTD/1,1,0,185.193252,185.193252,185.193252,185.193252,200,0.003347595,0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-322/STAN-1/1,1,0,182.494104,182.494104,182.494104,182.494104,111,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-323/RED/1,1,0,180.50777,180.50777,180.50777,180.50777,202,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-323/Watson/1,1,0,174.963238,174.963238,174.963238,174.963238,106,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/add/anonymous-324/EPE/1,1,0,175.607065,175.607065,175.607065,175.607065,220,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-324/UHJ/1,1,0,177.52763,177.52763,177.52763,177.52763,138,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-325/RED/1,1,0,180.977576,180.977576,180.977576,180.977576,132,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-325/RMC/1,1,0,180.90533,180.90533,180.90533,180.90533,210,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-326/EMM/1,1,0,178.024247,178.024247,178.024247,178.024247,137,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-326/HPTD/1,1,0,179.33404,179.33404,179.33404,179.33404,223,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-327/RED/1,1,0,178.362459,178.362459,178.362459,178.362459,210,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-327/RMC/1,1,0,184.291732,184.291732,184.291732,184.291732,108,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
,,,,,,,,,,,,,,,,,,,,,
GET,/api/cart/cart/anonymous-275,1,0,175.021434,175.021434,175.021434,175.021434,226,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-276,1,0,174.931651,174.931651,174.931651,174.931651,203,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-277,1,0,168.917687,168.917687,168.917687,168.917687,125,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-278,1,0,166.851149,166.851149,166.851149,166.851149,217,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-279,1,0,172.213473,172.213473,172.213473,172.213473,191,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-280,1,0,492.970726,492.970726,492.970726,492.970726,209,0.003347595,0,490,490,490,490,490,490,490,490,490,490,490
GET,/api/cart/cart/anonymous-281,1,0,178.428937,178.428937,178.428937,178.428937,199,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-282,1,0,175.005347,175.005347,175.005347,175.005347,209,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-283,1,0,171.30028,171.30028,171.30028,171.30028,104,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-284,1,0,170.658648,170.658648,170.658648,170.658648,182,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-285,1,0,174.564465,174.564465,174.564465,174.564465,130,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-286,1,0,175.736193,175.736193,175.736193,175.736193,179,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-287,1,0,172.334074,172.334074,172.334074,172.334074,225,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-288,1,0,178.107532,178.107532,178.107532,178.107532,125,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-289,1,0,178.235574,178.235574,178.235574,178.235574,230,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-290,1,0,172.598073,172.598073,172.598073,172.598073,229,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-291,1,0,171.859732,171.859732,171.859732,171.859732,125,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-292,1,0,169.368539,169.368539,169.368539,169.368539,196,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-293,1,0,178.174079,178.174079,178.174079,178.174079,202,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-294,1,0,168.553817,168.553817,168.553817,168.553817,201,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-295,1,0,167.645768,167.645768,167.645768,167.645768,203,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-296,1,0,178.048713,178.048713,178.048713,178.048713,207,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-297,1,0,172.466581,172.466581,172.466581,172.466581,191,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-298,1,0,175.096061,175.096061,175.096061,175.096061,217,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-299,1,0,168.114199,168.114199,168.114199,168.114199,217,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-300,1,0,178.406614,178.406614,178.406614,178.406614,199,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-301,1,0,168.311534,168.311534,168.311534,168.311534,221,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-302,1,0,166.415176,166.415176,166.415176,166.415176,141,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-303,1,0,169.857589,169.857589,169.857589,169.857589,210,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-304,1,0,171.870003,171.870003,171.870003,171.870003,179,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-305,1,0,167.643075,167.643075,167.643075,167.643075,190,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-306,1,0,179.526728,179.526728,179.526728,179.526728,213,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-307,1,0,173.899515,173.899515,173.899515,173.899515,198,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-308,1,0,173.286107,173.286107,173.286107,173.286107,130,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-309,1,0,169.345757,169.345757,169.345757,169.345757,216,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-310,1,0,174.023567,174.023567,174.023567,174.023567,222,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-311,1,0,176.18912,176.18912,176.18912,176.18912,202,0.003347595,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/cart/anonymous-312,1,0,170.819295,170.819295,170.819295,170.819295,205,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-313,1,0,167.752508,167.752508,167.752508,167.752508,220,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-314,1,0,185.700885,185.700885,185.700885,185.700885,213,0.003347595,0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/cart/anonymous-315,1,0,168.965485,168.965485,168.965485,168.965485,182,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/cart/anonymous-316,1,0,172.765548,172.765548,172.765548,172.765548,201,0.003347595,0,170,170,170,170,170,170,170,170,170,170,170
