Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/payment/pay/anonymous-159,1,0,2911.0760720000003,2911.0760720000003,2911.0760720000003,2911.0760720000003,51.0,0.04005645086259622,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
POST,/api/payment/pay/anonymous-160,1,0,4209.183082999999,4209.183082999999,4209.183082999999,4209.183082999999,51.0,0.04005645086259622,0.0,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
POST,/api/payment/pay/anonymous-161,1,0,2995.6270959999997,2995.6270959999997,2995.6270959999997,2995.6270959999997,51.0,0.04005645086259622,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/api/ratings/api/fetch/EMM,2,0,179.76375299999958,177.54714850000042,175.33054400000125,179.76375299999958,33.0,0.08011290172519243,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/ratings/api/fetch/EPE,1,0,180.08068500000007,180.08068500000007,180.08068500000007,180.08068500000007,37.0,0.04005645086259622,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/ratings/api/fetch/RMC,1,0,177.94650699999792,177.94650699999792,177.94650699999792,177.94650699999792,37.0,0.04005645086259622,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/ratings/api/fetch/SHCE,1,0,177.80074100000041,177.80074100000041,177.80074100000041,177.80074100000041,36.0,0.04005645086259622,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/ratings/api/fetch/STAN-1,1,0,176.3280399999996,176.3280399999996,176.3280399999996,176.3280399999996,34.0,0.04005645086259622,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/ratings/api/fetch/UHJ,4,0,180.0,177.77734700000036,174.42396800000014,180.5084189999988,37.0,0.16022580345038487,0.0,180,180,180,180,180,180,180,180,180,180,180
PUT,/api/ratings/api/rate/STAN-1/5,1,0,199.4368720000006,199.4368720000006,199.4368720000006,199.4368720000006,16.0,0.04005645086259622,0.0,200,200,200,200,200,200,200,200,200,200,200
PUT,/api/ratings/api/rate/UHJ/1,1,0,192.90158699999972,192.90158699999972,192.90158699999972,192.90158699999972,16.0,0.04005645086259622,0.0,190,190,190,190,190,190,190,190,190,190,190
PUT,/api/ratings/api/rate/UHJ/4,1,0,200.22094099999777,200.22094099999777,200.22094099999777,200.22094099999777,16.0,0.04005645086259622,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/shipping/calc/3210946,1,0,319.2683299999999,319.2683299999999,319.2683299999999,319.2683299999999,31.0,0.04005645086259622,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/api/shipping/calc/3845483,1,0,174.8103959999998,174.8103959999998,174.8103959999998,174.8103959999998,29.0,0.04005645086259622,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/shipping/calc/3849809,1,0,176.97023199999862,176.97023199999862,176.97023199999862,176.97023199999862,29.0,0.04005645086259622,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/shipping/calc/4563593,1,0,194.44194300000106,194.44194300000106,194.44194300000106,194.44194300000106,29.0,0.04005645086259622,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/shipping/cities/au,1,0,1920.7342479999986,1920.7342479999986,1920.7342479999986,1920.7342479999986,1357299.0,0.04005645086259622,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/api/shipping/cities/dk,2,0,1407.2747670000006,1424.826982500001,1407.2747670000006,1442.3791980000012,1058566.0,0.08011290172519243,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/api/shipping/cities/it,1,0,2102.7645709999997,2102.7645709999997,2102.7645709999997,2102.7645709999997,2559278.0,0.04005645086259622,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/api/shipping/codes,5,0,180.0,196.32819359999942,173.16917300000156,252.90505699999954,1026.0,0.2002822543129811,0.0,180,200,200,250,250,250,250,250,250,250,250
POST,/api/shipping/confirm/anonymous-158,1,0,201.37441099999975,201.37441099999975,201.37441099999975,201.37441099999975,302.0,0.04005645086259622,0.0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/shipping/confirm/anonymous-159,1,0,667.8207829999998,667.8207829999998,667.8207829999998,667.8207829999998,319.0,0.04005645086259622,0.0,670,670,670,670,670,670,670,670,670,670,670
