Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1660773106,5,,Aggregated,0.700000,0.000000,350,4700,5200,5700,6400,7300,7500,7500,7500,7500,7500,26,0,340.0,2425.2629021538464,169.63003899999984,7469.854541999999,950.9615384615385
1660773107,5,,Aggregated,0.700000,0.000000,350,4700,5200,5700,6400,7300,7500,7500,7500,7500,7500,26,0,340.0,2425.2629021538464,169.63003899999984,7469.854541999999,950.9615384615385
1660773108,5,,Aggregated,0.700000,0.000000,350,4700,5200,5700,6400,7300,7500,7500,7500,7500,7500,26,0,340.0,2425.2629021538464,169.63003899999984,7469.854541999999,950.9615384615385
1660773109,5,,Aggregated,1.500000,0.000000,350,4800,5600,5700,6400,7300,7500,7500,7500,7500,7500,32,0,340.0,2531.872892125001,169.63003899999984,7469.854541999999,790.71875
1660773110,5,,Aggregated,1.400000,0.000000,340,4700,5400,5700,6400,7300,7500,7500,7500,7500,7500,34,0,330.0,2393.529933588236,169.63003899999984,7469.854541999999,748.9411764705883
1660773111,5,,Aggregated,1.400000,0.000000,340,4700,5400,5700,6400,7300,7500,7500,7500,7500,7500,34,0,330.0,2393.529933588236,169.63003899999984,7469.854541999999,748.9411764705883
1660773112,5,,Aggregated,1.800000,0.000000,310,4600,5400,5700,6400,7300,7500,7500,7500,7500,7500,40,0,310.0,2200.192904300001,169.63003899999984,7469.854541999999,683.875
1660773113,5,,Aggregated,1.900000,0.000000,310,380,5200,5700,6300,6500,7500,7500,7500,7500,7500,45,0,310.0,2112.093921733334,169.63003899999984,7469.854541999999,620.3777777777777
1660773114,5,,Aggregated,2.400000,0.000000,310,380,5100,5400,6300,6500,7300,7500,7500,7500,7500,53,0,310.0,2040.26620173585,169.63003899999984,7469.854541999999,31375.962264150945
1660773115,5,,Aggregated,2.400000,0.000000,300,360,4800,5300,6300,6500,7300,7500,7500,7500,7500,57,0,300.0,1909.4264178947378,169.63003899999984,7469.854541999999,29203.824561403508
1660773116,5,,Aggregated,3.200000,0.000000,250,360,4800,5300,6100,6400,7300,7500,7500,7500,7500,61,0,250.0,1894.235304295083,169.63003899999984,7469.854541999999,27299.29508196721
1660773117,5,,Aggregated,3.200000,0.000000,250,360,4800,5300,6100,6400,7300,7500,7500,7500,7500,64,0,250.0,1856.0171437812508,169.56509099999906,7469.854541999999,26039.640625
1660773118,5,,Aggregated,3.400000,0.000000,250,360,4700,5200,6100,6400,7300,7500,7500,7500,7500,66,0,250.0,1870.7425695606066,169.56509099999906,7469.854541999999,156057.80303030304
1660773119,5,,Aggregated,3.400000,0.000000,250,360,4700,5200,6100,6400,7300,7500,7500,7500,7500,67,0,250.0,1845.8144520000005,169.56509099999906,7469.854541999999,153731.91044776118
1660773120,5,,Aggregated,3.800000,0.000000,250,360,4600,5200,6100,6400,7300,7500,7500,7500,7500,73,0,250.0,1817.9938274657543,169.56509099999906,7469.854541999999,170540.2191780822
1660773121,5,,Aggregated,3.900000,0.000000,250,360,4600,5200,6100,6400,7300,7500,7500,7500,7500,74,0,250.0,1827.1926537702711,169.56509099999906,7469.854541999999,168236.3108108108
1660773122,5,,Aggregated,3.900000,0.000000,250,380,4600,5200,6100,6400,7300,7500,7500,7500,7500,75,0,250.0,1833.8942442800007,169.56509099999906,7469.854541999999,165993.84
1660773123,5,,Aggregated,3.900000,0.000000,250,380,4600,5100,6100,6400,7300,7500,7500,7500,7500,76,0,250.0,1812.0048014078957,169.56509099999906,7469.854541999999,163810.92105263157
1660773124,5,,Aggregated,3.900000,0.000000,250,380,4600,5100,6100,6400,7300,7500,7500,7500,7500,76,0,250.0,1812.0048014078957,169.56509099999906,7469.854541999999,163810.92105263157
1660773125,5,,Aggregated,3.900000,0.000000,250,380,4600,5100,6100,6400,7300,7500,7500,7500,7500,76,0,250.0,1812.0048014078957,169.56509099999906,7469.854541999999,163810.92105263157
1660773126,5,,Aggregated,3.900000,0.000000,250,380,4600,5100,6100,6400,7300,7500,7500,7500,7500,76,0,250.0,1812.0048014078957,169.56509099999906,7469.854541999999,163810.92105263157
1660773127,5,,Aggregated,1.900000,0.000000,250,360,4600,5200,6100,6500,7300,7500,7500,7500,7500,80,0,250.0,1812.0729728125007,169.56509099999906,7469.854541999999,155626.25
1660773128,5,,Aggregated,1.600000,0.000000,250,350,4400,5100,6100,6400,7300,7500,7500,7500,7500,83,0,250.0,1754.5288399759045,169.56509099999906,7469.854541999999,150050.92771084336
1660773129,5,,Aggregated,1.600000,0.000000,250,360,4400,5200,6100,6500,7500,14000,14000,14000,14000,85,0,250.0,1882.2442151529417,169.56509099999906,14143.702000000001,463750.97647058824
1660773130,5,,Aggregated,1.500000,0.000000,250,350,4400,5100,6100,6500,7500,14000,14000,14000,14000,87,0,250.0,1843.7607006781611,169.56509099999906,14143.702000000001,453094.1034482759
1660773131,5,,Aggregated,1.800000,0.000000,250,360,4400,5100,6100,6500,7500,14000,14000,14000,14000,88,0,250.0,1840.083485920455,169.56509099999906,14143.702000000001,447945.88636363635
1660773132,5,,Aggregated,1.800000,0.000000,250,360,4400,5100,6100,6500,7500,14000,14000,14000,14000,88,0,250.0,1840.083485920455,169.56509099999906,14143.702000000001,447945.88636363635
1660773133,5,,Aggregated,1.300000,0.000000,250,360,4400,5100,6100,6500,7500,14000,14000,14000,14000,91,0,250.0,1842.3294598021982,169.56509099999906,14143.702000000001,453324.6923076923
1660773134,5,,Aggregated,1.300000,0.000000,250,360,4400,5100,6100,6500,7500,14000,14000,14000,14000,91,0,250.0,1842.3294598021982,169.56509099999906,14143.702000000001,453324.6923076923
1660773135,5,,Aggregated,1.400000,0.000000,250,380,4400,5200,6100,6500,7500,14000,14000,14000,14000,93,0,250.0,1888.2921186774197,169.56509099999906,14143.702000000001,443576.6989247312
1660773136,5,,Aggregated,1.300000,0.000000,250,360,4400,5200,6100,6500,7500,14000,14000,14000,14000,95,0,250.0,1852.2932732105266,169.56509099999906,14143.702000000001,434269.8210526316
1660773137,5,,Aggregated,1.300000,0.000000,250,360,4400,5200,6100,6500,7500,14000,14000,14000,14000,95,0,250.0,1852.2932732105266,169.56509099999906,14143.702000000001,434269.8210526316
1660773138,5,,Aggregated,1.300000,0.000000,250,360,4400,5200,6100,6500,7500,14000,14000,14000,14000,95,0,250.0,1852.2932732105266,169.56509099999906,14143.702000000001,434269.8210526316
1660773139,5,,Aggregated,1.900000,0.000000,240,360,2900,5100,6100,6500,7500,14000,14000,14000,14000,97,0,240.0,1817.7108143298976,169.56509099999906,14143.702000000001,425346.73195876286
1660773140,5,,Aggregated,1.300000,0.000000,250,360,4400,5200,6100,6500,7500,14000,14000,14000,14000,98,0,240.0,1852.441235030613,169.56509099999906,14143.702000000001,421028.86734693876
1660773141,5,,Aggregated,1.200000,0.000000,240,360,4400,5200,6100,6500,7500,14000,14000,14000,14000,99,0,240.0,1835.6041431313135,169.56509099999906,14143.702000000001,416776.9797979798
1660773142,5,,Aggregated,1.000000,0.000000,240,360,4400,5200,6100,6500,7300,7500,14000,14000,14000,102,0,230.0,1846.6382857352942,169.56509099999906,14143.702000000001,404548.5882352941
1660773143,5,,Aggregated,1.000000,0.000000,240,360,4400,5200,6100,6500,7300,7500,14000,14000,14000,102,0,230.0,1846.6382857352942,169.56509099999906,14143.702000000001,404548.5882352941
1660773144,5,,Aggregated,1.200000,0.000000,240,360,4600,5200,6100,6500,7300,7500,14000,14000,14000,104,0,230.0,1864.9037114807693,169.56509099999906,14143.702000000001,396770.0288461539
1660773145,5,,Aggregated,1.200000,0.000000,240,360,4600,5200,6100,6500,7300,7500,14000,14000,14000,104,0,230.0,1864.9037114807693,169.56509099999906,14143.702000000001,396770.0288461539
1660773146,5,,Aggregated,1.200000,0.000000,240,360,4600,5200,6100,6500,7300,7500,14000,14000,14000,104,0,230.0,1864.9037114807693,169.56509099999906,14143.702000000001,396770.0288461539
1660773147,5,,Aggregated,1.100000,0.000000,240,380,4600,5300,6300,6500,7300,7500,14000,14000,14000,105,0,240.0,1916.3859083428574,169.56509099999906,14143.702000000001,392993.0380952381
1660773148,5,,Aggregated,1.100000,0.000000,240,380,4700,5300,6300,6500,7300,7500,14000,14000,14000,108,0,230.0,1915.6569144907407,169.56509099999906,14143.702000000001,382098.22222222225
1660773149,5,,Aggregated,0.900000,0.000000,240,380,4700,5300,6300,6500,7300,7500,14000,14000,14000,109,0,240.0,1958.0132587889907,169.56509099999906,14143.702000000001,378593.0550458716
1660773150,5,,Aggregated,0.900000,0.000000,250,1500,4800,5400,6300,6500,7300,7500,14000,14000,14000,110,0,240.0,1989.7487867545453,169.56509099999906,14143.702000000001,375171.2636363636
1660773151,5,,Aggregated,0.900000,0.000000,250,1500,4800,5400,6300,6500,7300,7500,14000,14000,14000,110,0,240.0,1989.7487867545453,169.56509099999906,14143.702000000001,375171.2636363636
1660773152,5,,Aggregated,0.900000,0.000000,250,1500,4800,5400,6300,6500,7300,7500,14000,14000,14000,110,0,240.0,1989.7487867545453,169.56509099999906,14143.702000000001,375171.2636363636
1660773153,5,,Aggregated,0.900000,0.000000,250,1500,4800,5400,6300,6500,7300,7500,14000,14000,14000,110,0,240.0,1989.7487867545453,169.56509099999906,14143.702000000001,375171.2636363636
1660773154,5,,Aggregated,1.000000,0.000000,240,1500,4800,5400,6300,6500,7300,7500,14000,14000,14000,113,0,240.0,1997.9592405929204,169.56509099999906,14143.702000000001,365214.4336283186
1660773155,5,,Aggregated,0.800000,0.000000,230,360,4800,5300,6300,6500,7300,7500,14000,14000,14000,124,0,220.0,1928.7895156532259,169.56509099999906,14143.702000000001,332832.8467741936
1660773156,5,,Aggregated,0.800000,0.000000,230,380,4800,5400,6300,6500,7300,7500,14000,14000,14000,125,0,230.0,1968.893391632,169.56509099999906,14143.702000000001,330187.752
1660773157,5,,Aggregated,0.800000,0.000000,230,380,4800,5400,6300,6500,7300,7500,14000,14000,14000,125,0,230.0,1968.893391632,169.56509099999906,14143.702000000001,330187.752
1660773158,5,,Aggregated,1.700000,0.000000,230,380,4800,5300,6300,6500,7300,7500,14000,14000,14000,128,0,220.0,1941.5026969375,169.56509099999906,14143.702000000001,343323.5
1660773159,5,,Aggregated,1.700000,0.000000,230,380,4800,5300,6300,6500,7300,7500,14000,14000,14000,128,0,220.0,1941.5026969375,169.56509099999906,14143.702000000001,343323.5
1660773160,5,,Aggregated,2.000000,0.000000,230,1500,4800,5300,6300,6500,7300,7500,14000,14000,14000,132,0,220.0,1940.141492916667,169.56509099999906,14143.702000000001,332923.7121212121
1660773161,5,,Aggregated,1.900000,0.000000,220,380,4800,5300,6300,6600,7300,7500,14000,14000,14000,136,0,220.0,1935.5772097573533,169.56509099999906,14143.702000000001,323144.6838235294
1660773162,5,,Aggregated,2.000000,0.000000,200,360,4600,5200,6300,6500,7300,7500,14000,14000,14000,141,0,200.0,1873.242924652482,169.56509099999906,14143.702000000001,311695.7659574468
1660773163,5,,Aggregated,2.000000,0.000000,200,350,4600,5300,6300,6600,7300,7500,14000,14000,14000,145,0,200.0,1873.5417385586204,169.56509099999906,14143.702000000001,303100.8
1660773164,5,,Aggregated,3.000000,0.000000,200,360,4400,5200,6300,6600,7300,7500,14000,14000,14000,149,0,200.0,1858.9122900335565,169.56509099999906,14143.702000000001,322568.12751677854
1660773165,5,,Aggregated,3.000000,0.000000,200,350,4400,5200,6300,6600,7300,7500,14000,14000,14000,151,0,200.0,1836.6204318211917,169.56509099999906,14143.702000000001,318297.4768211921
1660773166,5,,Aggregated,3.600000,0.000000,200,360,4400,5200,6300,6600,7300,7500,14000,14000,14000,152,0,200.0,1837.7657369934207,169.56509099999906,14143.702000000001,316203.75
1660773167,5,,Aggregated,3.600000,0.000000,200,360,4400,5200,6300,6600,7300,7500,14000,14000,14000,152,0,200.0,1837.7657369934207,169.56509099999906,14143.702000000001,316203.75
1660773168,5,,Aggregated,3.000000,0.000000,200,360,3100,5200,6300,6600,7300,7500,14000,14000,14000,153,0,200.0,1845.694795084967,169.56509099999906,14143.702000000001,314137.39215686277
1660773169,5,,Aggregated,2.700000,0.000000,200,350,3100,5200,6300,6600,7300,7500,14000,14000,14000,160,0,200.0,1808.81637231875,169.56509099999906,14143.702000000001,300416.59375
1660773170,5,,Aggregated,2.700000,0.000000,200,340,2900,5100,6300,6500,7300,7500,14000,14000,14000,162,0,200.0,1788.637763876543,168.9135590000035,14143.702000000001,296714.8271604938
1660773171,5,,Aggregated,2.700000,0.000000,200,340,2900,5100,6300,6500,7300,7500,14000,14000,14000,162,0,200.0,1788.637763876543,168.9135590000035,14143.702000000001,296714.8271604938
1660773172,5,,Aggregated,2.700000,0.000000,200,340,2900,5100,6300,6500,7300,7500,14000,14000,14000,162,0,200.0,1788.637763876543,168.9135590000035,14143.702000000001,296714.8271604938
1660773173,5,,Aggregated,2.700000,0.000000,200,340,2900,5100,6300,6500,7300,7500,14000,14000,14000,163,0,200.0,1778.7640688957051,168.9135590000035,14143.702000000001,294895.0552147239
1660773174,5,,Aggregated,2.700000,0.000000,200,340,2900,5100,6300,6500,7300,7500,14000,14000,14000,163,0,200.0,1778.7640688957051,168.9135590000035,14143.702000000001,294895.0552147239
1660773175,5,,Aggregated,2.700000,0.000000,200,340,2900,5100,6300,6500,7300,7500,14000,14000,14000,163,0,200.0,1778.7640688957051,168.9135590000035,14143.702000000001,294895.0552147239
1660773176,5,,Aggregated,1.600000,0.000000,200,350,3100,5200,6300,6600,7300,7500,14000,14000,14000,165,0,200.0,1836.4623450969696,168.9135590000035,14143.702000000001,343643.50303030305
1660773177,5,,Aggregated,1.600000,0.000000,200,350,3100,5200,6300,6600,7300,7500,14000,14000,14000,167,0,200.0,1816.5233238982037,166.64637000000937,14143.702000000001,339529.4730538922
1660773178,5,,Aggregated,1.600000,0.000000,200,350,3100,5200,6300,6600,7300,7500,14000,14000,14000,167,0,200.0,1816.5233238982037,166.64637000000937,14143.702000000001,339529.4730538922
1660773179,5,,Aggregated,1.500000,0.000000,200,350,2900,5200,6300,6600,7300,7500,14000,14000,14000,169,0,200.0,1808.586843254438,166.64637000000937,14143.702000000001,335529.2840236686
1660773180,5,,Aggregated,1.500000,0.000000,200,350,2900,5200,6300,6600,7300,7500,14000,14000,14000,170,0,190.0,1798.988403164706,166.64637000000937,14143.702000000001,333555.72352941177
1660773181,5,,Aggregated,1.300000,0.000000,190,340,2900,5100,6300,6600,7300,7500,14000,14000,14000,172,0,190.0,1780.081099639535,166.64637000000937,14143.702000000001,329694.6104651163
1660773182,5,,Aggregated,1.300000,0.000000,190,350,2900,5200,6300,6600,7300,7500,14000,14000,14000,173,0,190.0,1804.3151081734104,166.64637000000937,14143.702000000001,327801.5549132948
1660773183,5,,Aggregated,1.300000,0.000000,190,350,2900,5200,6300,6600,7300,7500,14000,14000,14000,173,0,190.0,1804.3151081734104,166.64637000000937,14143.702000000001,327801.5549132948
1660773184,5,,Aggregated,1.300000,0.000000,190,350,2900,5200,6300,6600,7300,7500,14000,14000,14000,173,0,190.0,1804.3151081734104,166.64637000000937,14143.702000000001,327801.5549132948
1660773185,5,,Aggregated,1.100000,0.000000,200,350,3100,5200,6300,6600,7300,7500,14000,14000,14000,174,0,190.0,1827.0314349022988,166.64637000000937,14143.702000000001,325917.8390804598
1660773186,5,,Aggregated,1.100000,0.000000,200,350,3100,5200,6300,6600,7300,7500,14000,14000,14000,174,0,190.0,1827.0314349022988,166.64637000000937,14143.702000000001,325917.8390804598
1660773187,5,,Aggregated,1.100000,0.000000,200,350,3100,5200,6300,6600,7300,7500,14000,14000,14000,174,0,190.0,1827.0314349022988,166.64637000000937,14143.702000000001,325917.8390804598
1660773188,5,,Aggregated,1.000000,0.000000,200,360,4400,5300,6400,6600,7300,7500,14000,14000,14000,177,0,200.0,1870.7959515141245,166.64637000000937,14143.702000000001,320395.2824858757
1660773189,5,,Aggregated,1.000000,0.000000,200,360,4400,5300,6400,6600,7300,7500,14000,14000,14000,178,0,190.0,1861.3277305393258,166.64637000000937,14143.702000000001,318596.0842696629
1660773190,5,,Aggregated,1.000000,0.000000,200,360,4400,5300,6400,6600,7300,7500,14000,14000,14000,178,0,190.0,1861.3277305393258,166.64637000000937,14143.702000000001,318596.0842696629
1660773191,5,,Aggregated,1.000000,0.000000,190,350,4400,5300,6400,6600,7300,7500,14000,14000,14000,180,0,190.0,1842.5163621722222,166.64637000000937,14143.702000000001,315072.7944444445
1660773192,5,,Aggregated,1.000000,0.000000,190,360,4400,5300,6400,6600,7300,7500,14000,14000,14000,181,0,190.0,1868.545450116022,166.64637000000937,14143.702000000001,313344.19337016577
1660773193,5,,Aggregated,0.800000,0.000000,200,380,4600,5300,6400,6600,7300,7500,14000,14000,14000,182,0,190.0,1888.8144402802197,166.64637000000937,14143.702000000001,311634.5879120879
1660773194,5,,Aggregated,0.800000,0.000000,190,360,4600,5300,6400,6600,7300,7500,14000,14000,14000,187,0,190.0,1871.6243786042778,166.64637000000937,14143.702000000001,303320.9679144385
1660773195,5,,Aggregated,0.800000,0.000000,190,350,4400,5300,6400,6600,7300,7500,14000,14000,14000,190,0,190.0,1844.824532510526,166.64637000000937,14143.702000000001,298539.4789473684
1660773196,5,,Aggregated,0.800000,0.000000,190,350,4400,5300,6400,6600,7300,7500,14000,14000,14000,190,0,190.0,1844.824532510526,166.64637000000937,14143.702000000001,298539.4789473684
1660773197,5,,Aggregated,1.600000,0.000000,190,350,4400,5200,6300,6600,7300,7500,14000,14000,14000,196,0,190.0,1824.4120204336737,166.64637000000937,14143.702000000001,297726.5255102041
1660773198,5,,Aggregated,1.600000,0.000000,190,360,4400,5300,6400,6600,7300,7500,14000,14000,14000,197,0,190.0,1849.7660516294418,166.64637000000937,14143.702000000001,296215.4010152284
1660773199,5,,Aggregated,2.000000,0.000000,190,380,4600,5300,6300,6600,7000,7300,14000,14000,14000,202,0,190.0,1868.5143176930699,166.64637000000937,14143.702000000001,288885.35148514854
1660773200,5,,Aggregated,2.000000,0.000000,190,360,4600,5300,6300,6600,7000,7300,14000,14000,14000,203,0,190.0,1860.3793867980298,166.64637000000937,14143.702000000001,287462.3497536946
1660773201,5,,Aggregated,2.000000,0.000000,190,360,4600,5300,6300,6600,7000,7300,14000,14000,14000,203,0,190.0,1860.3793867980298,166.64637000000937,14143.702000000001,287462.3497536946
1660773202,5,,Aggregated,2.000000,0.000000,190,360,4600,5300,6300,6600,7000,7300,14000,14000,14000,203,0,190.0,1860.3793867980298,166.64637000000937,14143.702000000001,287462.3497536946
1660773203,5,,Aggregated,2.000000,0.000000,190,360,4600,5300,6300,6600,7000,7300,14000,14000,14000,203,0,190.0,1860.3793867980298,166.64637000000937,14143.702000000001,287462.3497536946
1660773204,5,,Aggregated,2.200000,0.000000,190,360,4600,5300,6400,6600,7000,7300,14000,14000,14000,210,0,190.0,1861.889140061905,166.64637000000937,14143.702000000001,277899.79047619045
1660773205,5,,Aggregated,2.200000,0.000000,190,380,4600,5400,6400,6600,7000,7300,14000,14000,14000,214,0,190.0,1887.3711343130842,166.64637000000937,14143.702000000001,272716.83644859813
1660773206,5,,Aggregated,2.200000,0.000000,190,350,4400,5300,6300,6600,7000,7300,14000,14000,14000,221,0,190.0,1837.4984055972852,166.64637000000937,14143.702000000001,267202.2895927602
1660773207,5,,Aggregated,2.200000,0.000000,190,350,4400,5300,6300,6600,7000,7300,14000,14000,14000,222,0,190.0,1830.0393476621623,166.64637000000937,14143.702000000001,265999.0900900901
1660773208,5,,Aggregated,2.800000,0.000000,190,350,3100,5300,6300,6600,7000,7300,14000,14000,14000,225,0,190.0,1814.3982381822223,166.64637000000937,14143.702000000001,269703.62666666665
1660773209,5,,Aggregated,2.800000,0.000000,190,360,3100,5200,6300,6600,7000,7300,14000,14000,14000,229,0,190.0,1816.9549160655024,166.64637000000937,14143.702000000001,264994.39737991267
1660773210,5,,Aggregated,2.700000,0.000000,190,360,3100,5200,6300,6600,7000,7300,14000,14000,14000,230,0,190.0,1818.9749828521742,166.64637000000937,14143.702000000001,263842.4695652174
1660773211,5,,Aggregated,2.700000,0.000000,190,360,3100,5200,6300,6600,7000,7300,14000,14000,14000,234,0,190.0,1815.7637376923078,166.64637000000937,14143.702000000001,259334.0299145299
1660773212,5,,Aggregated,2.600000,0.000000,190,360,3100,5200,6300,6600,7000,7300,14000,14000,14000,235,0,190.0,1808.7840353659576,166.64637000000937,14143.702000000001,258230.87234042553
1660773213,5,,Aggregated,2.600000,0.000000,190,360,3100,5200,6300,6600,7000,7300,14000,14000,14000,235,0,190.0,1808.7840353659576,166.64637000000937,14143.702000000001,258230.87234042553
1660773214,5,,Aggregated,3.100000,0.000000,190,350,3100,5200,6300,6600,7000,7300,14000,14000,14000,240,0,190.0,1793.8470065208337,166.64637000000937,14143.702000000001,252854.08333333334
1660773215,5,,Aggregated,3.200000,0.000000,190,340,3100,5100,6300,6600,7000,7300,14000,14000,14000,243,0,190.0,1773.8645629958849,166.64637000000937,14143.702000000001,249737.9135802469
1660773216,5,,Aggregated,3.200000,0.000000,190,340,3100,5100,6300,6600,7000,7300,14000,14000,14000,243,0,190.0,1773.8645629958849,166.64637000000937,14143.702000000001,249737.9135802469
1660773217,5,,Aggregated,2.900000,0.000000,180,340,3100,5100,6300,6600,7000,7300,14000,14000,14000,247,0,180.0,1770.8778594655873,166.64637000000937,14143.702000000001,245696.24696356276
1660773218,5,,Aggregated,2.500000,0.000000,180,330,2900,5100,6300,6600,7000,7300,14000,14000,14000,249,0,180.0,1758.2552036104419,166.64637000000937,14143.702000000001,243727.7309236948
1660773219,5,,Aggregated,2.500000,0.000000,180,330,2900,5100,6300,6600,7000,7300,14000,14000,14000,249,0,180.0,1758.2552036104419,166.64637000000937,14143.702000000001,243727.7309236948
1660773220,5,,Aggregated,2.500000,0.000000,180,310,2900,5100,6100,6600,6900,7300,14000,14000,14000,251,0,180.0,1745.6308661195221,166.64637000000937,14143.702000000001,241797.6294820717
1660773221,5,,Aggregated,2.400000,0.000000,180,330,3000,5100,6100,6600,6900,7300,14000,14000,14000,252,0,180.0,1750.6401741428574,166.64637000000937,14143.702000000001,250685.24603174604
1660773222,5,,Aggregated,2.400000,0.000000,180,330,3000,5100,6100,6600,6900,7300,14000,14000,14000,252,0,180.0,1750.6401741428574,166.64637000000937,14143.702000000001,250685.24603174604
1660773223,5,,Aggregated,2.400000,0.000000,180,330,3000,5100,6100,6600,6900,7300,14000,14000,14000,252,0,180.0,1750.6401741428574,166.64637000000937,14143.702000000001,250685.24603174604
1660773224,5,,Aggregated,1.800000,0.000000,180,330,3000,5100,6100,6600,6900,7300,14000,14000,14000,254,0,180.0,1751.5583665629924,166.64637000000937,14143.702000000001,248711.8307086614
1660773225,5,,Aggregated,1.800000,0.000000,180,330,3000,5100,6100,6600,6900,7300,14000,14000,14000,255,0,180.0,1745.481340901961,166.64637000000937,14143.702000000001,247737.76470588235
1660773226,5,,Aggregated,1.700000,0.000000,190,330,3000,5000,6100,6600,6900,7300,14000,14000,14000,256,0,180.0,1744.5743348789063,166.64637000000937,14143.702000000001,246770.23828125
1660773227,5,,Aggregated,1.400000,0.000000,180,330,3000,5100,6300,6600,6900,7300,14000,14000,14000,259,0,180.0,1750.1275798687261,166.64637000000937,14143.702000000001,243923.6138996139
1660773228,5,,Aggregated,1.400000,0.000000,180,330,3000,5100,6300,6600,6900,7300,14000,14000,14000,259,0,180.0,1750.1275798687261,166.64637000000937,14143.702000000001,243923.6138996139
1660773229,5,,Aggregated,1.400000,0.000000,180,330,3000,5100,6300,6600,6900,7300,14000,14000,14000,259,0,180.0,1750.1275798687261,166.64637000000937,14143.702000000001,243923.6138996139
1660773230,5,,Aggregated,1.400000,0.000000,180,330,3000,5100,6300,6600,6900,7300,14000,14000,14000,259,0,180.0,1750.1275798687261,166.64637000000937,14143.702000000001,243923.6138996139
