Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/cart/add/anonymous-137/RED/1,1,0,181.53261799997722,181.53261799997722,181.53261799997722,181.53261799997722,210.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-137/RMC/1,1,0,178.08017100000484,178.08017100000484,178.08017100000484,178.08017100000484,108.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-138/EPE/1,1,0,184.06314300000304,184.06314300000304,184.06314300000304,184.06314300000304,129.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-138/Watson/1,1,0,174.39290100000449,174.39290100000449,174.39290100000449,174.39290100000449,200.0,0.0033498200981882187,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/cart/add/anonymous-139/EMM/1,1,0,245.8189129999937,245.8189129999937,245.8189129999937,245.8189129999937,206.0,0.0033498200981882187,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/api/cart/add/anonymous-139/Watson/1,1,0,232.21157000000403,232.21157000000403,232.21157000000403,232.21157000000403,106.0,0.0033498200981882187,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/api/cart/add/anonymous-14/HPTD/1,2,0,180.0,181.6053629999992,178.4179469999998,184.79277899999857,121.0,0.0066996401963764374,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-140/EMM/1,1,0,198.97010299999351,198.97010299999351,198.97010299999351,198.97010299999351,205.0,0.0033498200981882187,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/cart/add/anonymous-140/EPE/1,1,0,176.1843969999859,176.1843969999859,176.1843969999859,176.1843969999859,129.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-141/EMM/1,1,0,182.39156699999626,182.39156699999626,182.39156699999626,182.39156699999626,215.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-141/RMC/1,1,0,186.98592999999164,186.98592999999164,186.98592999999164,186.98592999999164,108.0,0.0033498200981882187,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-142/HPTD/1,1,0,183.53976899999225,183.53976899999225,183.53976899999225,183.53976899999225,121.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-142/Watson/1,1,0,181.2051839999924,181.2051839999924,181.2051839999924,181.2051839999924,193.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-143/RMC/1,1,0,188.13312499997892,188.13312499997892,188.13312499997892,188.13312499997892,108.0,0.0033498200981882187,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-143/SHCE/1,1,0,190.45834799999284,190.45834799999284,190.45834799999284,190.45834799999284,202.0,0.0033498200981882187,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-144/HPTD/1,1,0,180.85640699999317,180.85640699999317,180.85640699999317,180.85640699999317,121.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-144/STAN-1/1,1,0,185.34446200001753,185.34446200001753,185.34446200001753,185.34446200001753,200.0,0.0033498200981882187,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-145/EPE/1,1,0,179.00971999998205,179.00971999998205,179.00971999998205,179.00971999998205,207.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-145/RMC/1,1,0,191.7518090000101,191.7518090000101,191.7518090000101,191.7518090000101,108.0,0.0033498200981882187,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-146/HPTD/1,1,0,181.6635129999895,181.6635129999895,181.6635129999895,181.6635129999895,226.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-146/UHJ/1,1,0,179.10706000000687,179.10706000000687,179.10706000000687,179.10706000000687,138.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-147/EMM/1,1,0,184.42746200000215,184.42746200000215,184.42746200000215,184.42746200000215,223.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-147/HPTD/1,1,0,201.80584900001008,201.80584900001008,201.80584900001008,201.80584900001008,121.0,0.0033498200981882187,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/cart/add/anonymous-148/EPE/1,1,0,179.55711499999438,179.55711499999438,179.55711499999438,179.55711499999438,129.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-148/RED/1,1,0,180.9649459999889,180.9649459999889,180.9649459999889,180.9649459999889,201.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-149/EMM/1,1,0,178.85907000001566,178.85907000001566,178.85907000001566,178.85907000001566,137.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-149/EPE/1,1,0,180.3144609999947,180.3144609999947,180.3144609999947,180.3144609999947,205.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-15/EMM/1,1,0,185.7793640000054,185.7793640000054,185.7793640000054,185.7793640000054,229.0,0.0033498200981882187,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-15/SHCE/1,1,0,183.88679600000302,183.88679600000302,183.88679600000302,183.88679600000302,124.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-150/STAN-1/1,2,0,190.0,198.88402949999318,186.9039139999984,210.86414499998796,111.5,0.0066996401963764374,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/api/cart/add/anonymous-151/HPTD/1,1,0,176.70403600001805,176.70403600001805,176.70403600001805,176.70403600001805,213.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-151/SHCE/1,1,0,178.90188300000887,178.90188300000887,178.90188300000887,178.90188300000887,124.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-152/RED/1,1,0,185.39350000000354,185.39350000000354,185.39350000000354,185.39350000000354,132.0,0.0033498200981882187,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-152/RMC/1,1,0,175.84156699999198,175.84156699999198,175.84156699999198,175.84156699999198,210.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-153/SHCE/1,1,0,183.4811299999899,183.4811299999899,183.4811299999899,183.4811299999899,124.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-153/UHJ/1,1,0,183.64831299999196,183.64831299999196,183.64831299999196,183.64831299999196,230.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-154/EPE/1,1,0,179.66926600001898,179.66926600001898,179.66926600001898,179.66926600001898,179.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-154/STAN-1/1,1,0,229.67811699999174,229.67811699999174,229.67811699999174,229.67811699999174,111.0,0.0033498200981882187,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/api/cart/add/anonymous-155/RMC/1,1,0,182.05247299999883,182.05247299999883,182.05247299999883,182.05247299999883,202.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-155/SHCE/1,1,0,186.12603299999364,186.12603299999364,186.12603299999364,186.12603299999364,124.0,0.0033498200981882187,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/cart/add/anonymous-156/EPE/1,1,0,179.72389400000566,179.72389400000566,179.72389400000566,179.72389400000566,217.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-156/HPTD/1,1,0,179.38390200001209,179.38390200001209,179.38390200001209,179.38390200001209,121.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-157/SHCE/1,2,0,179.2533839999919,178.08688249999705,176.92038100000218,179.2533839999919,124.5,0.0066996401963764374,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-158/HPTD/1,1,0,183.7073490000023,183.7073490000023,183.7073490000023,183.7073490000023,121.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-158/Watson/1,1,0,180.1380130000041,180.1380130000041,180.1380130000041,180.1380130000041,193.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-159/HPTD/1,1,0,179.85870499998668,179.85870499998668,179.85870499998668,179.85870499998668,226.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-159/UHJ/1,1,0,180.6497770000135,180.6497770000135,180.6497770000135,180.6497770000135,138.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-16/EMM/1,1,0,181.46598499999556,181.46598499999556,181.46598499999556,181.46598499999556,205.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-16/EPE/1,1,0,184.62679399999615,184.62679399999615,184.62679399999615,184.62679399999615,129.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-160/SHCE/1,1,0,183.00882399998386,183.00882399998386,183.00882399998386,183.00882399998386,124.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-160/UHJ/1,1,0,176.10240499999463,176.10240499999463,176.10240499999463,176.10240499999463,230.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-161/EMM/1,1,0,184.2967829999793,184.2967829999793,184.2967829999793,184.2967829999793,215.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/cart/add/anonymous-161/RMC/1,1,0,180.24631000000113,180.24631000000113,180.24631000000113,180.24631000000113,108.0,0.0033498200981882187,0.0,180,180,180,180,180,180,180,180,180,180,180
